Index,Stream,OpDirn,ByteSize,Locality,Reg_Addr,Reg_Name,Reg_Payload,Tag,CmdSize,CmdCode/ResponseCode,Cmd_Name/Response_Name,Cmd_Payload/Response_Payload
2577,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2577,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2578,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2578,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2579,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2579,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2580,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2580,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2581,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2581,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2582,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2582,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2583,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2583,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2584,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2584,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2586,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2586,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2587,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2587,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2585,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2585,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2589,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2589,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2590,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2590,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2591,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2591,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2592,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2592,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2593,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2593,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2594,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2594,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
2595,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2595,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2596,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2596,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2597,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2597,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2598,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2598,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2599,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2599,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2600,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2600,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2601,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2601,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2602,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2602,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2603,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2603,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2605,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2605,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2606,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2606,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2604,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2604,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2608,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2608,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2609,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2609,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2610,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2610,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2611,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2611,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2612,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2612,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2613,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2613,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
2614,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2614,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2615,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2615,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2616,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2616,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2617,MOSI,WRITE,53,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 35 00 00 01 82 00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 90 69 CA 78 E7 45 0A 28 51 73 43 1B 3E 52 C5 C2 52 99 E4 73,TPMI_ST_COMMAND_TAG.SESSIONS,53,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 90 69 CA 78 E7 45 0A 28 51 73 43 1B 3E 52 C5 C2 52 99 E4 73
2617,MISO,WRITE,53,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2618,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2618,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2619,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2619,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2620,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2620,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2621,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2621,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2622,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2622,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2624,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2624,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2625,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2625,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2623,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2623,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2627,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2627,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2628,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2628,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2629,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2629,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2630,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2630,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2631,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2631,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2632,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2632,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
2633,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2633,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2634,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2634,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2635,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2635,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2636,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2636,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2637,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2637,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2638,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2638,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2639,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2639,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2640,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2640,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2641,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2641,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2643,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2643,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2644,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2644,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2642,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2642,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2646,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2646,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2647,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2647,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2648,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2648,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2649,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2649,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2650,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2650,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2651,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2651,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
2652,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2652,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2653,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2653,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2654,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2654,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2655,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2655,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2656,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2656,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2657,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2657,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2658,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2658,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2659,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2659,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2660,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2660,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2662,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2662,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2663,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2663,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2661,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2661,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2665,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2665,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2666,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2666,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2667,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2667,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2668,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2668,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2669,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2669,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2670,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2670,MISO,READ,1,0,0x018,TPM_STS,04,,,,,
2671,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2671,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2672,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2672,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2673,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2673,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2674,MOSI,WRITE,64,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 41 00 00 01 82 00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B DF 3F 61 98 04 A9 2F DB 40 57 19 2D C4 3D D7 48 EA 77 8A DC 52 BC 49 8C E8 05 24 C0 14 B8 11 19,TPMI_ST_COMMAND_TAG.SESSIONS,65,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 07 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 0B DF 3F 61 98 04 A9 2F DB 40 57 19 2D C4 3D D7 48 EA 77 8A DC 52 BC 49 8C E8 05 24 C0 14 B8 11 19
2674,MISO,WRITE,64,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2676,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2676,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2677,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2677,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2678,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2678,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2679,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2679,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2680,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2680,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2682,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2682,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2683,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2683,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2681,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2681,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2685,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2685,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2686,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2686,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2687,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2687,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2688,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2688,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2689,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2689,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2690,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2690,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2691,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2691,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2692,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 05 00 00 00 00 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 05 00 00 00 00 00 00 00 01
2692,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2693,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2693,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2694,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2694,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2695,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2695,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2696,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2696,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2697,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2697,MISO,READ,4,0,0x018,TPM_STS,94 1F 00 04,,,,,
2699,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2699,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2700,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2700,MISO,READ,4,0,0x018,TPM_STS,94 15 00 04,,,,,
2698,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2698,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1F 00 00 00 00 00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF,0x8001,31,0x0,SUCCESS,00 00 00 00 05 00 00 00 02 00 04 03 FF FF FF 00 0B 03 FF FF FF
2702,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2702,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2703,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2703,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2704,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2704,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2705,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2705,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2706,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2706,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2707,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2707,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2708,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2708,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2709,MOSI,WRITE,22,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 16 00 00 01 7A 00 00 00 06 00 00 01 12 00 00 00 01,TPMI_ST_COMMAND_TAG.NO_SESSIONS,22,TPM_CC.GetCapability,GetCapability,00 00 00 06 00 00 01 12 00 00 00 01
2709,MISO,WRITE,22,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2710,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2710,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2711,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2711,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2712,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2712,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2713,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2713,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2714,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2714,MISO,READ,4,0,0x018,TPM_STS,94 1B 00 04,,,,,
2716,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2716,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2717,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2717,MISO,READ,4,0,0x018,TPM_STS,94 11 00 04,,,,,
2715,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2715,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 01 00 00 00 1B 00 00 00 00 01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18,0x8001,27,0x0,SUCCESS,01 00 00 00 06 00 00 00 01 00 00 01 12 00 00 00 18
2719,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2719,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2720,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2720,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2721,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2721,MISO,READ,1,0,0x000,TPM_ACCESS,81,,,,,
2722,MOSI,WRITE,1,0,0x000,TPM_ACCESS,02,,,,,
2722,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
2723,MOSI,READ,1,0,0x000,TPM_ACCESS,00,,,,,
2723,MISO,READ,1,0,0x000,TPM_ACCESS,A1,,,,,
2724,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2724,MISO,READ,1,0,0x018,TPM_STS,44,,,,,
2725,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2725,MISO,READ,4,0,0x018,TPM_STS,44 FF 00 04,,,,,
2726,MOSI,WRITE,53,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 35 00 00 01 82 00 00 00 09 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 A8 E5 91 04 8A 83 D3 BB 8F 6D 22 3F C1 82 9F 20 A3 15 05 74,TPMI_ST_COMMAND_TAG.SESSIONS,53,TPM_CC.PCR_Extend,PCR_Extend,00 00 00 09 00 00 00 09 40 00 00 09 00 00 00 00 00 00 00 00 01 00 04 A8 E5 91 04 8A 83 D3 BB 8F 6D 22 3F C1 82 9F 20 A3 15 05 74
2726,MISO,WRITE,53,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,,,,
2727,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2727,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2728,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2728,MISO,READ,1,0,0x018,TPM_STS,84,,,,,
2729,MOSI,WRITE,1,0,0x018,TPM_STS,20,,,,,
2729,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2730,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2730,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2731,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2731,MISO,READ,4,0,0x018,TPM_STS,94 13 00 04,,,,,
2733,MOSI,READ,1,0,0x018,TPM_STS,00,,,,,
2733,MISO,READ,1,0,0x018,TPM_STS,94,,,,,
2734,MOSI,READ,4,0,0x018,TPM_STS,00 00 00 00,,,,,
2734,MISO,READ,4,0,0x018,TPM_STS,94 09 00 04,,,,,
2732,MOSI,READ,10,0,0x024,TPM_DATA_FIFO,00 00 00 00 00 00 00 00 00 00,,,,,
2732,MISO,READ,10,0,0x024,TPM_DATA_FIFO,80 02 00 00 00 13 00 00 00 00 00 00 00 00 00 00 01 00 00,0x8002,19,0x0,SUCCESS,00 00 00 00 00 00 01 00 00
2736,MOSI,WRITE,1,0,0x018,TPM_STS,40,,,,,
2736,MISO,WRITE,1,0,0x018,TPM_STS,00,,,,,
2737,MOSI,WRITE,1,0,0x000,TPM_ACCESS,20,,,,,
2737,MISO,WRITE,1,0,0x000,TPM_ACCESS,00,,,,,
